id,articleType,baseColour,season,usage,productDisplayName,image,masterCategory,gender,subCategory
852,Handbags,Brown,Winter,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/1b1b80ae1701d7665482123d3e83499d_images.jpg,Accessories,Women,Bags
853,Handbags,Green,Summer,Casual,Baggit Women Green Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Green-Sling-Bag_9e37153e11352fc65bfaebe1061c4a4d_images.jpg,Accessories,Women,Bags
854,Handbags,Purple,Summer,Casual,Baggit Women Butterfly Taj Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/86b2473f29c8b177e91c7d5bec9ca98f_images.jpg,Accessories,Women,Bags
855,Handbags,Purple,Winter,Casual,Fossil Women Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/65cd33bb76596094b0dbc21e8589c9b2_images.jpg,Accessories,Women,Bags
856,Handbags,Black,Winter,Casual,Spice Art Women Shimmer Black Handbags,http://assets.myntassets.com/v1/images/style/properties/51d474943a05d695d3a6445b0ad14139_images.jpg,Accessories,Women,Bags
857,Handbags,Maroon,Summer,Casual,United Colors of Benetton Women Solid Maroon Handbags,http://assets.myntassets.com/v1/images/style/properties/1d36157337f1f9f10c35c5719a7b85b6_images.jpg,Accessories,Women,Bags
858,Handbags,Grey,Winter,Casual,Murcia Women Kkhh Grey Handbags,http://assets.myntassets.com/v1/images/style/properties/2aeaca212fea5e6f7c0d17b0ea52e2cd_images.jpg,Accessories,Women,Bags
859,Handbags,Orange,Summer,Casual,Baggit Women Orange Frankie Eva Handbag,http://assets.myntassets.com/v1/images/style/properties/00924c394ff5a4a56c50e729e5adec92_images.jpg,Accessories,Women,Bags
860,Handbags,Red,Summer,Casual,Lino Perros Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/a68f4089af631a253ac4a90a4d734f12_images.jpg,Accessories,Women,Bags
861,Handbags,White,Summer,Casual,Allen Solly Woman White Handbag,http://assets.myntassets.com/v1/images/style/properties/2ebbfe3937e90cfa8f7e3302f9efdda4_images.jpg,Accessories,Women,Bags
862,Handbags,Purple,Winter,Casual,Kiara Women Small Pocket Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/b5d7ad66144bfa8f82c693091dba136c_images.jpg,Accessories,Women,Bags
863,Handbags,Black,Summer,Casual,Murcia Women Office Black Handbag,http://assets.myntassets.com/v1/images/style/properties/517da0ae0e319b8467b344685bc061d0_images.jpg,Accessories,Women,Bags
864,Handbags,Beige,Winter,Casual,Murcia Women Emma Beige Handbags,http://assets.myntassets.com/v1/images/style/properties/e5550c3937f959d03e6de6f684e90432_images.jpg,Accessories,Women,Bags
865,Handbags,Pink,Fall,Casual,Tortoise Women Pink Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Tortoise-Women-Pink-Handbag_821ee61a1cc84304949e3801ea6f4109_images.jpg,Accessories,Women,Bags
866,Handbags,Yellow,Winter,Casual,Murcia Women Yellow Leatherette Hand Bag,http://assets.myntassets.com/v1/images/style/properties/4f682e892194f4609685d64d1e73b48c_images.jpg,Accessories,Women,Bags
867,Handbags,White,Winter,Casual,Baggit Women Golmaal Taj White Handbag,http://assets.myntassets.com/v1/images/style/properties/bbba624ed4d435d3257d1f18fffe13c2_images.jpg,Accessories,Women,Bags
868,Handbags,Multi,Winter,Casual,Fossil Women Multi Coloured Handbag,http://assets.myntassets.com/v1/images/style/properties/2feb18811245b81059891c6d0c10deb6_images.jpg,Accessories,Women,Bags
869,Handbags,Purple,Summer,Casual,Lino Perros Women Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/015306a29a0c7d5812ee68f182a6b8fa_images.jpg,Accessories,Women,Bags
870,Handbags,Black,Summer,Casual,Kiara Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Black-Handbag_e946792e307fde1069b1bf17a9a6df57_images.jpg,Accessories,Women,Bags
871,Handbags,Blue,Summer,Casual,Baggit Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/159e2fb252a433db2296835e9d0a57b2_images.jpg,Accessories,Women,Bags
872,Handbags,Beige,Summer,Casual,Kiara Women Beige & Yellow Handbags,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Beige---Yellow-Handbags_9b7a92f52e99507599a2848ecac378a5_images.jpg,Accessories,Women,Bags
873,Handbags,Red,Winter,Casual,Fossil Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/66c249411eb87ea8bdae565985f730b8_images.jpg,Accessories,Women,Bags
874,Handbags,Black,Summer,Casual,United Colors of Benetton Women Solid Black Handbags,http://assets.myntassets.com/v1/images/style/properties/5dac15f063fb9b97569abf8329c9bd0d_images.jpg,Accessories,Women,Bags
875,Handbags,Cream,Summer,Casual,Kiara Women Cream Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Cream-Handbag_5bbc4d084704dd792e61a3396589eac7_images.jpg,Accessories,Women,Bags
876,Handbags,Purple,Fall,Casual,Baggit Women Quick Jhuti Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/05cdbfcbb4f55f64879176d1a9d13224_images.jpg,Accessories,Women,Bags
877,Handbags,Green,Summer,Casual,Baggit Women Green Bag,http://assets.myntassets.com/v1/images/style/properties/e09a063ef8b6a5751d030bfafc2b466f_images.jpg,Accessories,Women,Bags
878,Handbags,Blue,Winter,Casual,Kiara Women Classic Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/b624d259653b8f9aff6047693b82935f_images.jpg,Accessories,Women,Bags
879,Handbags,Black,Winter,Casual,Baggit Women Posh Taj Black Handbag,http://assets.myntassets.com/v1/images/style/properties/a6194a47b7946f4123bc6a9815b66ef6_images.jpg,Accessories,Women,Bags
880,Handbags,Brown,Winter,Casual,Murcia Women Hths Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/5de6fa98cbc2c133ed17577f7b99601f_images.jpg,Accessories,Women,Bags
881,Handbags,Yellow,Summer,Casual,Kiara Women Beige & Yellow Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Yellow-Handbag_c1dd80180a7878b01a3317764e3b662d_images.jpg,Accessories,Women,Bags
882,Handbags,Multi,Winter,Casual,Fossil Women Multi Coloured Handbag,http://assets.myntassets.com/v1/images/style/properties/fbeeec188274fc907841fb30d8742e4c_images.jpg,Accessories,Women,Bags
883,Handbags,Brown,Winter,Casual,Murcia Women Leather Office Brown Bag,http://assets.myntassets.com/v1/images/style/properties/67baa6e64a0aed582da430b5093a96cb_images.jpg,Accessories,Women,Bags
884,Handbags,Purple,Summer,Casual,United Colors of Benetton Women Solid Purple Handbags,http://assets.myntassets.com/v1/images/style/properties/e868357d8f3c44d4fe674e50c7484e95_images.jpg,Accessories,Women,Bags
885,Handbags,Black,Summer,Casual,Envirosax Women Black Bag,http://assets.myntassets.com/v1/images/style/properties/1061b8a77181a521ac35529c8b4093ef_images.jpg,Accessories,Women,Bags
886,Handbags,Purple,Winter,Casual,Baggit Women Libra Jhuti Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/048dd00ea577ee0821d6a7d1b0b6699a_images.jpg,Accessories,Women,Bags
887,Handbags,Grey,Summer,Casual,Kiara Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/40e840cfff2ccb213b105a48456a53b2_images.jpg,Accessories,Women,Bags
888,Handbags,Brown,Summer,Casual,Envirosax Women Brown Bag,http://assets.myntassets.com/v1/images/style/properties/d3ecd93ba82b6b1b2cf80953f892d157_images.jpg,Accessories,Women,Bags
889,Handbags,Red,Summer,Casual,Baggit Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/eda49f820c83e58f9a7c190fb407c4fb_images.jpg,Accessories,Women,Bags
890,Handbags,Brown,Summer,Casual,Kiara Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Brown-Handbag_c9b121b48e7ea9af36ebc94e5b0f223a_images.jpg,Accessories,Women,Bags
891,Handbags,Brown,Winter,Casual,Murcia Women Casual Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/7f5f4c289acf5e44b7a2be235a528673_images.jpg,Accessories,Women,Bags
892,Handbags,Brown,Fall,Casual,Rocky S Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Brown-Handbag_6a02ded3c7e1066a90c559c842a2aa92_images.jpg,Accessories,Women,Bags
893,Handbags,Brown,Summer,Casual,French Connection Women Light Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/69b0eb49aca55245866ab8491e0e9faf_images.jpg,Accessories,Women,Bags
894,Handbags,Red,Summer,Casual,Peperone Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/3a9ca3964efc3b062f31a1b2ff0d3339_images.jpg,Accessories,Women,Bags
895,Handbags,Beige,Winter,Casual,Murcia Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/b3eb8885142b05f9ba22020262ee5367_images.jpg,Accessories,Women,Bags
896,Handbags,Peach,Summer,Casual,Rocky S Women Peach Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Peach-Handbag_ed437a61a5690e378829c0eb8b913824_images.jpg,Accessories,Women,Bags
897,Handbags,Red,Winter,Casual,Murcia Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/455b247e4d33863a78dfa400cdd3ae80_images.jpg,Accessories,Women,Bags
898,Handbags,Red,Winter,Casual,Baggit Women Curls Hoor Red Handbag,http://assets.myntassets.com/v1/images/style/properties/d6ce1451cec2dc359e7d5f73906b5fc9_images.jpg,Accessories,Women,Bags
899,Handbags,Blue,Summer,Casual,Baggit Women Blue Bag,http://assets.myntassets.com/v1/images/style/properties/4e6734b38ce208d7821679736b839eda_images.jpg,Accessories,Women,Bags
900,Handbags,Green,Winter,Casual,Murcia Women Claudia Green Handbags,http://assets.myntassets.com/v1/images/style/properties/771974dbdd20a9ccab984407897c9b83_images.jpg,Accessories,Women,Bags
901,Handbags,Purple,Summer,Casual,Baggit Women Purple Highway Taj Handbag,http://assets.myntassets.com/v1/images/style/properties/abfa84a41c0e21944d2e6b3c5987c3cc_images.jpg,Accessories,Women,Bags
902,Handbags,Olive,Winter,Casual,Murcia Women Casual Olive Handbag,http://assets.myntassets.com/v1/images/style/properties/a833d69f0fe4124124ae9ae31db161f7_images.jpg,Accessories,Women,Bags
903,Handbags,Red,Summer,Casual,Rocky S Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Red-Handbag_8b3a716a4072e34e3b51cb78b9b2acd9_images.jpg,Accessories,Women,Bags
904,Handbags,Brown,Summer,Casual,French Connection Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/356b09da072a35a6c49122fe9931d781_images.jpg,Accessories,Women,Bags
905,Handbags,Brown,Summer,Casual,Peperone Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/60cf2c9820d707dc47a2e233f376011b_images.jpg,Accessories,Women,Bags
906,Handbags,Green,Summer,Casual,Kiara Women Leatherette Green Handbag,http://assets.myntassets.com/v1/images/style/properties/5f98ec2c1a8c834130188754204e65c8_images.jpg,Accessories,Women,Bags
907,Handbags,Grey,Summer,Casual,KIARA Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Grey-Handbag_7ad6b138494f24bebe5cbf83270fd950_images.jpg,Accessories,Women,Bags
908,Handbags,Brown,Winter,Casual,Lino Perros Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Handbagb3239be965adf3bd3a9074321be5ff71_images.jpg,Accessories,Women,Bags
909,Handbags,Yellow,Winter,Casual,Spice Art Women Golden Yellow HandBag,http://assets.myntassets.com/v1/images/style/properties/33ab21b26337a937b81b55a5f12b324a_images.jpg,Accessories,Women,Bags
910,Handbags,White,Fall,Casual,Rocky S Women White Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Brown-Handbag_dcf82862446996efc303d642da65009b_images.jpg,Accessories,Women,Bags
911,Handbags,Grey,Winter,Casual,Murcia Women Hddcs Grey Handbags,http://assets.myntassets.com/v1/images/style/properties/a7b752e88022e3821a2571ef17187b51_images.jpg,Accessories,Women,Bags
912,Handbags,Grey,Winter,Casual,Lino Perros Women Solid Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/7c7ec50834bc7c7176f52fd6ba5fa975_images.jpg,Accessories,Women,Bags
913,Handbags,Brown,Summer,Casual,Yelloe Brown Heavy Strap Handbag,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Brown-Heavy-Strap-Handbag6f80310a7d8598f601249e055997566d_images.jpg,Accessories,Women,Bags
914,Handbags,Red,Summer,Casual,Mod'acc Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/Modacc-Women-Red-Handbag_8e5ad19144bb5976e0b3182d04f24a0b_images.jpg,Accessories,Women,Bags
915,Handbags,Beige,Fall,Casual,Baggit Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/4e898dfe2dd55e58701c89f0ef3a5f45_images.jpg,Accessories,Women,Bags
916,Handbags,Black,Summer,Casual,French Connection Women Black Sling Bag,http://assets.myntassets.com/v1/images/style/properties/6406e18eadd2025d067722abe13b3a59_images.jpg,Accessories,Women,Bags
917,Handbags,Brown,Winter,Casual,Lino Perros Women Printed Camel Handbag,http://assets.myntassets.com/v1/images/style/properties/7ac4f9d8f97fdde9e9663437c00af947_images.jpg,Accessories,Women,Bags
918,Handbags,Brown,Winter,Casual,Murcia Women Casual Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/4c5c5e246982204331e65d30efdda499_images.jpg,Accessories,Women,Bags
919,Handbags,Black,Winter,Casual,Murcia Women Tote Black Handbags,http://assets.myntassets.com/v1/images/style/properties/3665232b9fbf704f4b81b951cfb00fa2_images.jpg,Accessories,Women,Bags
920,Handbags,Brown,Summer,Casual,Baggit Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/749979d91a415f33d04c63052f8ad527_images.jpg,Accessories,Women,Bags
921,Handbags,Orange,Summer,Casual,French Connection Women Orange Sling Bag,http://assets.myntassets.com/v1/images/style/properties/70317412bee95bb9191ec45b61a40ffa_images.jpg,Accessories,Women,Bags
922,Handbags,Gold,Summer,Casual,Baggit Women Multi Coloured Handbag,http://assets.myntassets.com/v1/images/style/properties/4ce33e299a881d7d21d79b03eb6cc666_images.jpg,Accessories,Women,Bags
923,Handbags,Brown,Winter,Casual,Lino Perros Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Brown-Handbag477909ee604d04792624f23361865379_images.jpg,Accessories,Women,Bags
924,Handbags,Brown,Winter,Casual,Lino Perros Women Black & Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Brown-Handbag_aefafbbc23be15bfd691adb31b2f49d4_images.jpg,Accessories,Women,Bags
925,Handbags,Brown,Summer,Casual,Yelloe Women Shoppers Fun Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Women-Shoppers-Fun-Brown-Handbagf22539dafce61a9762fe2fd6cf87a0b7_images.jpg,Accessories,Women,Bags
926,Handbags,Pink,Winter,Casual,Murcia Women Leatherette Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/a6806341b7c11f31608f123b853c0aa6_images.jpg,Accessories,Women,Bags
927,Handbags,Black,Winter,Casual,Lino Perros Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/94ddcf300bc2c27756939f475089ebea_images.jpg,Accessories,Women,Bags
928,Handbags,Blue,Summer,Casual,Fabindia Women Blue Sling Bag,http://assets.myntassets.com/v1/images/style/properties/ffa06d7c87ca860a1be8bb8b56dfc460_images.jpg,Accessories,Women,Bags
929,Handbags,Grey,Winter,Casual,Fastrack Women Grey Printed Handbag,http://assets.myntassets.com/v1/images/style/properties/58bd41749f4ea150510f5f4dea89aaa4_images.jpg,Accessories,Women,Bags
930,Handbags,Brown,Winter,Casual,Murcia Women Brown Leather Handbag,http://assets.myntassets.com/v1/images/style/properties/614ead7673a787c294c1a972e5373749_images.jpg,Accessories,Women,Bags
931,Handbags,Silver,Winter,Casual,Murcia Women Party Clutch Silver Handbags,http://assets.myntassets.com/v1/images/style/properties/9a953a2c33659e63d212989975b9b1d6_images.jpg,Accessories,Women,Bags
932,Handbags,Tan,Winter,Casual,Lino Perros Women Solid Tan Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Solid-Tan-Handbaga9149740c665742988839722ec423d54_images.jpg,Accessories,Women,Bags
933,Handbags,Brown,Summer,Casual,French Connection Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/b5141615ee9c2c8c22c81bbd707d4cff_images.jpg,Accessories,Women,Bags
934,Handbags,Black,Summer,Casual,Wrangler Women Black Canvas Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Wrangler-Women-Handbags_6b2d2a49d48f681de6817f442f997f0f_images.jpg,Accessories,Women,Bags
935,Handbags,Brown,Winter,Casual,Lino Perros Women Sequins Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Sequins-Brown-Handbagdd0365bfdff89f7233db226da2c1c99c_images.jpg,Accessories,Women,Bags
936,Handbags,Brown,Winter,Casual,Lino Perros Women Leatherette Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/ad2761fb289f27b0a7da0f0045a8bfff_images.jpg,Accessories,Women,Bags
937,Handbags,Black,Winter,Casual,Kiara Women Classic Black Handbag,http://assets.myntassets.com/v1/images/style/properties/683a3f3a7f0135a498104ff1faae9952_images.jpg,Accessories,Women,Bags
938,Handbags,Olive,Fall,Casual,Baggit Women Olive Green Handbag,http://assets.myntassets.com/v1/images/style/properties/c069c594053e33a17c288ed8350b9db2_images.jpg,Accessories,Women,Bags
939,Handbags,Olive,Fall,Casual,Baggit Women Olive Green Bag,http://assets.myntassets.com/v1/images/style/properties/26df5dc0546e49654dd4d8b44ef00cf8_images.jpg,Accessories,Women,Bags
940,Handbags,Beige,Summer,Casual,Lino Perros Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Light-Brown-Handbag_2e48bedbf647f913f45c6b5eba6a79a9_images.jpg,Accessories,Women,Bags
941,Handbags,Brown,Winter,Casual,Kiara Women Classic Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/6574f8c37ef22dc4582fc14c8920a709_images.jpg,Accessories,Women,Bags
942,Handbags,Purple,Winter,Casual,Baggit Women Posh Taj Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/05e52695e1602f6f94a726eb1e093a4b_images.jpg,Accessories,Women,Bags
943,Handbags,Green,Summer,Casual,Kiara Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Green-Handbag_4e2424bca163c7821c90ea5c58c18bcd_images.jpg,Accessories,Women,Bags
